"Transaction ID","Posting Date","Effective Date","Transaction Type","Amount","Check Number","Reference Number","Description","Transaction Category","Type","Balance","Memo","Extended Description"
"20190413 64148 200 266,803","4/13/2019","4/13/2019","Debit","-2.00000","","15681312","Transfer fee","Transfer","Fees","7.00000","","Transfer fee"
"20190413 64148 791 266,802","4/13/2019","4/13/2019","Credit","7.91000","","15681311","From Share 0000","","Transfer","9.00000","","From Share 0000"
"20190412 64148 3,432 374,231","4/12/2019","4/12/2019","Debit","-34.32000","","15681310","#011130 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","1.09000","","#011130 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190411 64148 3,859 388,380","4/11/2019","4/11/2019","Debit","-38.59000","","15681309","#213870 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","35.41000","","#213870 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20190411 64148 6,500 385,418","4/11/2019","4/11/2019","Credit","65.00000","","15681308","From Share 0000","","Retail ACH","74.00000","","From Share 0000"
"20190411 64148 2,600 331,397","4/11/2019","4/11/2019","Debit","-26.00000","","15681307","Withdrawal Debit TST* NATION KITCHEN AN CINCINNATI OH Date 04/11/19 43684 5812 Card 15 #1501","","Card","9.00000","","Withdrawal Debit TST* NATION KITCHEN AN CINCINNATI OH Date 04/11/19 43684 5812 Card 15 #1501"
"20190410 64148 3,500 339,055","4/10/2019","4/10/2019","Credit","35.00000","","15681306","From Share 0000","","Retail ACH","35.00000","","From Share 0000"
"20190405 64148 3,870 283,582","4/5/2019","4/5/2019","Debit","-38.70000","","15681305","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 422","","ACH","0.00000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 422"
"20190405 64148 200 283,581","4/5/2019","4/5/2019","Debit","-2.00000","","15681304","Transfer fee","Transfer","Fees","38.70000","","Transfer fee"
"20190405 64148 2,870 283,580","4/5/2019","4/5/2019","Credit","28.70000","","15681303","From Share 0000","","Transfer","40.70000","","From Share 0000"
"20190329 64148 1,000 370,407","3/29/2019","3/29/2019","Debit","-10.00000","","15681302","#156501 SHELL Service Station COVINGTON KY Card 15 #1501","Auto & Transport","POS","12.00000","","#156501 SHELL Service Station COVINGTON KY Card 15 #1501"
"20190329 64148 2,200 368,912","3/29/2019","3/29/2019","Credit","22.00000","","15681301","From Share 0000","","Retail ACH","22.00000","","From Share 0000"
"20190325 64148 1,500 307,969","3/25/2019","3/25/2019","Debit","-15.00000","","15681300","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 596","","ACH","0.00000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 596"
"20190325 64148 200 307,968","3/25/2019","3/25/2019","Debit","-2.00000","","15681299","Transfer fee","Transfer","Fees","15.00000","","Transfer fee"
"20190325 64148 420 307,967","3/25/2019","3/25/2019","Credit","4.20000","","15681298","From Share 0000","","Transfer","17.00000","","From Share 0000"
"20190321 64148 2,619 368,872","3/21/2019","3/21/2019","Debit","-26.19000","","15681297","#719278 KROGER #4 130 PAVI NEWPORT KY Card 15 #1501","","POS","12.80000","","#719278 KROGER #4 130 PAVI NEWPORT KY Card 15 #1501"
"20190321 64148 2,101 367,322","3/21/2019","3/21/2019","Debit","-21.01000","","15681296","#180897 KROGER FU 130 PAVI NEWPORT KY Card 15 #1501","","POS","38.99000","","#180897 KROGER FU 130 PAVI NEWPORT KY Card 15 #1501"
"20190321 64148 2,000 366,222","3/21/2019","3/21/2019","Credit","20.00000","","15681295","From Share 0000","","Retail ACH","60.00000","","From Share 0000"
"20190321 64148 1,600 275,550","3/21/2019","3/21/2019","Credit","16.00000","","15681294","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 296","","ACH","40.00000","","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 296"
"20190320 64148 451 333,658","3/20/2019","3/20/2019","Credit","4.51000","","15681293","From Share 0000","","Retail ACH","24.00000","","From Share 0000"
"20190319 64148 2,147 375,526","3/19/2019","3/19/2019","Debit","-21.47000","","15681292","Withdrawal Debit SKYLINE CHILI CINCINNATI OH Date 03/18/19 24785 5814 Card 15 #1501","","Card","19.49000","","Withdrawal Debit SKYLINE CHILI CINCINNATI OH Date 03/18/19 24785 5814 Card 15 #1501"
"20190319 64148 5,349 1,018","3/19/2019","3/18/2019","Debit","-53.49000","","15681291","#217013 CVS/PHARM 02715--V Cincinnati OH Card 15 #1501","","POS","40.96000","","#217013 CVS/PHARM 02715--V Cincinnati OH Card 15 #1501"
"20190319 64148 5,000 523","3/19/2019","3/18/2019","Credit","50.00000","","15681290","From Share 0000","","Retail ACH","94.45000","","From Share 0000"
"20190318 64148 2,500 412,347","3/18/2019","3/18/2019","Credit","25.00000","","15681289","From Share 0000","","Retail ACH","44.45000","","From Share 0000"
"20190318 64148 1,500 238,301","3/18/2019","3/18/2019","Debit","-15.00000","","15681288","Withdrawal Debit HOLY GRAIL TAVERN & GR CINCINNATI OH Date 03/17/19 24787 5812 Card 15 #1501","","Card","19.45000","","Withdrawal Debit HOLY GRAIL TAVERN & GR CINCINNATI OH Date 03/17/19 24787 5812 Card 15 #1501"
"20190316 64148 2,500 320,932","3/16/2019","3/16/2019","Credit","25.00000","","15681287","From Share 0000","","Retail ACH","34.45000","","From Share 0000"
"20190316 64148 1,598 291,427","3/16/2019","3/16/2019","Debit","-15.98000","","15681286","Withdrawal Debit 2371 Dominos Pizza 513-886-2641 OH Date 03/15/19 43680 5814 Card 15 #1501","","Card","9.45000","","Withdrawal Debit 2371 Dominos Pizza 513-886-2641 OH Date 03/15/19 43680 5814 Card 15 #1501"
"20190315 64148 2,000 393,379","3/15/2019","3/15/2019","Credit","20.00000","","15681285","From Share 0000","","Retail ACH","25.43000","","From Share 0000"
"20190314 64148 1,424 336,850","3/14/2019","3/14/2019","Debit","-14.24000","","15681284","Withdrawal Debit UBER TRIP 8996 CA Date 03/14/19 42956 4121 Card 15 #1501","","Card","5.43000","","Withdrawal Debit UBER TRIP 8996 CA Date 03/14/19 42956 4121 Card 15 #1501"
"20190314 64148 768 322,938","3/14/2019","3/14/2019","Debit","-7.68000","","15681283","Withdrawal Debit UBER TRIP 8996 CA Date 03/14/19 42953 4121 Card 15 #1501","","Card","19.67000","","Withdrawal Debit UBER TRIP 8996 CA Date 03/14/19 42953 4121 Card 15 #1501"
"20190314 64148 3,355 275,695","3/14/2019","3/14/2019","Debit","-33.55000","","15681282","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 817","","ACH","27.35000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 817"
"20190314 64148 3,355 275,690","3/14/2019","3/14/2019","Debit","-33.55000","","15681281","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 761","","ACH","60.90000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 761"
"20190313 64148 7,000 371,573","3/13/2019","3/13/2019","Credit","70.00000","","15681280","From Share 0000","","Retail ACH","94.45000","","From Share 0000"
"20190312 64148 3,057 441,655","3/12/2019","3/12/2019","Debit","-30.57000","","15681279","#221886 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","24.45000","","#221886 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20190312 64148 2,000 440,098","3/12/2019","3/12/2019","Debit","-20.00000","","15681278","#890698 KROGER FU 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","55.02000","","#890698 KROGER FU 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20190312 64148 5,000 370,219","3/12/2019","3/12/2019","Credit","50.00000","","15681277","From Share 0000","","Retail ACH","75.02000","","From Share 0000"
"20190311 64148 2,000 511,285","3/11/2019","3/11/2019","Credit","20.00000","","15681276","From Share 0000","","Retail ACH","25.02000","","From Share 0000"
"20190309 64148 2,508 314,759","3/9/2019","3/9/2019","Debit","-25.08000","","15681275","#013928 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","5.02000","","#013928 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190309 64148 3,000 313,389","3/9/2019","3/9/2019","Credit","30.00000","","15681274","From Share 0000","","Retail ACH","30.10000","","From Share 0000"
"20190309 64148 1,011 285,675","3/9/2019","3/9/2019","Debit","-10.11000","","15681273","Withdrawal Debit LITTLE CAESARS 2081 00 COVINGTON KY Date 03/08/19 43685 5814 Card 15 #1501","Food & Dining","Card","0.10000","","Withdrawal Debit LITTLE CAESARS 2081 00 COVINGTON KY Date 03/08/19 43685 5814 Card 15 #1501"
"20190308 64148 500 299,982","3/8/2019","3/8/2019","Credit","5.00000","","15681272","From Share 0000","","Retail ACH","10.21000","","From Share 0000"
"20190307 64148 858 412,107","3/7/2019","3/7/2019","Debit","-8.58000","","15681271","#240455 WENDY'S - HEBRON 2098 N BEND RD HEBRON KY Card 15 #1501","","POS","5.21000","","#240455 WENDY'S - HEBRON 2098 N BEND RD HEBRON KY Card 15 #1501"
"20190307 64148 700 411,355","3/7/2019","3/7/2019","Credit","7.00000","","15681270","From Share 0000","","Retail ACH","13.79000","","From Share 0000"
"20190304 64148 3,297 483,123","3/4/2019","3/4/2019","Debit","-32.97000","","15681269","Withdrawal Debit MIYAKO SUSHI & STEAKHO CRESCENT SPRI KY Date 03/03/19 24780 5812 Card 15 #1501","","Card","6.79000","","Withdrawal Debit MIYAKO SUSHI & STEAKHO CRESCENT SPRI KY Date 03/03/19 24780 5812 Card 15 #1501"
"20190303 64148 3,000 271,404","3/3/2019","3/3/2019","Credit","30.00000","","15681268","From Share 0000","","Retail ACH","39.76000","","From Share 0000"
"20190303 64148 1,142 246,970","3/3/2019","3/3/2019","Debit","-11.42000","","15681267","#789262 KROGER #423 130 PAVILION PKWY. NEWPORT KY Card 15 #1501","","POS","9.76000","","#789262 KROGER #423 130 PAVILION PKWY. NEWPORT KY Card 15 #1501"
"20190303 64148 1,335 245,953","3/3/2019","3/3/2019","Debit","-13.35000","","15681266","#628198 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","21.18000","","#628198 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190303 64148 2,000 245,343","3/3/2019","3/3/2019","Credit","20.00000","","15681265","From Share 0000","","Retail ACH","34.53000","","From Share 0000"
"20190301 64148 1,689 296,755","3/1/2019","2/28/2019","Debit","-16.89000","","15681264","#320055 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","14.53000","","#320055 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190301 64148 1,500 296,454","3/1/2019","2/28/2019","Credit","15.00000","","15681263","From Share 0000","","Retail ACH","31.42000","","From Share 0000"
"20190228 64148 1,000 451,239","2/28/2019","2/28/2019","Credit","10.00000","","15681262","From Share 0000","","Retail ACH","16.42000","","From Share 0000"
"20190228 64148 1,011 383,859","2/28/2019","2/28/2019","Debit","-10.11000","","15681261","Withdrawal Debit LITTLE CAESARS 2081 00 COVINGTON KY Date 02/27/19 43686 5814 Card 15 #1501","Food & Dining","Card","6.42000","","Withdrawal Debit LITTLE CAESARS 2081 00 COVINGTON KY Date 02/27/19 43686 5814 Card 15 #1501"
"20190227 64148 847 356,441","2/27/2019","2/27/2019","Debit","-8.47000","","15681260","Withdrawal Debit SUBWAY 00165357 HEBRON KY Date 02/26/19 41010 5814 Card 15 #1501","Food & Dining","Card","16.53000","","Withdrawal Debit SUBWAY 00165357 HEBRON KY Date 02/26/19 41010 5814 Card 15 #1501"
"20190227 64148 500 226,401","2/27/2019","2/27/2019","Debit","-5.00000","","15681259","#470115 SHELL Service Station CINCINNATI OH Card 15 #1501","Auto & Transport","POS","25.00000","","#470115 SHELL Service Station CINCINNATI OH Card 15 #1501"
"20190227 64148 2,000 226,208","2/27/2019","2/27/2019","Credit","20.00000","","15681258","From Share 0000","","Retail ACH","30.00000","","From Share 0000"
"20190226 64148 1,000 393,156","2/26/2019","2/26/2019","Credit","10.00000","","15681257","From Share 0000","","Retail ACH","10.00000","","From Share 0000"
"20190226 64148 2,200 21,851","2/26/2019","2/26/2019","Debit","-22.00000","","15681256","Withdrawal Debit COCK & BULL CINCINNATI OH Date 02/23/19 24785 5812 Card 15 #1501","","Card","0.00000","","Withdrawal Debit COCK & BULL CINCINNATI OH Date 02/23/19 24785 5812 Card 15 #1501"
"20190226 64148 200 21,850","2/26/2019","2/26/2019","Debit","-2.00000","","15681255","Transfer fee","Transfer","Fees","22.00000","","Transfer fee"
"20190226 64148 354 21,849","2/26/2019","2/26/2019","Credit","3.54000","","15681254","From Share 0000","","Transfer","24.00000","","From Share 0000"
"20190225 64148 1,762 461","2/25/2019","2/24/2019","Debit","-17.62000","","15681253","#324628 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","20.46000","","#324628 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190224 64148 5,963 268,848","2/24/2019","2/24/2019","Debit","-59.63000","","15681567","Withdrawal Debit THE PUB CRESTVIEW HILL CRESTVIEW HIL KY Date 02/22/19 24780 5812 Card 15 #1501","","Card","38.08000","","Withdrawal Debit THE PUB CRESTVIEW HILL CRESTVIEW HIL KY Date 02/22/19 24780 5812 Card 15 #1501"
"20190224 64148 3,000 3,118","2/24/2019","2/23/2019","Credit","30.00000","","15681566","From Share 0000","","Retail ACH","97.71000","","From Share 0000"
"20190223 64148 5,257 301,327","2/23/2019","2/23/2019","Debit","-52.57000","","15681565","#824630 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","67.71000","","#824630 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190223 64148 6,000 299,456","2/23/2019","2/23/2019","Credit","60.00000","","15681564","From Share 0000","","Retail ACH","120.28000","","From Share 0000"
"20190222 64148 6,000 360,735","2/22/2019","2/22/2019","Credit","60.00000","","15681563","From Share 0000","","Retail ACH","60.28000","","From Share 0000"
"20190222 64148 2,000 4,385","2/22/2019","2/21/2019","Debit","-20.00000","","15681562","#036474 SHELL Service Station ERLANGER KY Card 15 #1501","Auto & Transport","POS","0.28000","","#036474 SHELL Service Station ERLANGER KY Card 15 #1501"
"20190221 64148 931 394,550","2/21/2019","2/21/2019","Debit","-9.31000","","15681561","#214539 WENDY'S - HEBR 2098 N BEND RD HEBRON KY Card 15 #1501","","POS","20.28000","","#214539 WENDY'S - HEBR 2098 N BEND RD HEBRON KY Card 15 #1501"
"20190221 64148 2,600 393,283","2/21/2019","2/21/2019","Credit","26.00000","","15681560","From Share 0000","","Retail ACH","29.59000","","From Share 0000"
"20190220 64148 1,467 345,941","2/20/2019","2/20/2019","Debit","-14.67000","","15681559","#831555 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","3.59000","","#831555 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20190220 64148 1,000 344,200","2/20/2019","2/20/2019","Credit","10.00000","","15681558","From Share 0000","","Retail ACH","18.26000","","From Share 0000"
"20190219 64148 1,500 236,017","2/19/2019","2/19/2019","Debit","-15.00000","","15681557","Withdrawal Debit SPEEDWAY 07400 20 HEBRON KY Date 02/18/19 53604 5542 Card 15 #1501","","Card","8.26000","","Withdrawal Debit SPEEDWAY 07400 20 HEBRON KY Date 02/18/19 53604 5542 Card 15 #1501"
"20190218 64148 2,000 346,070","2/18/2019","2/18/2019","Credit","20.00000","","15681556","From Share 0000","","Retail ACH","23.26000","","From Share 0000"
"20190214 64148 973 393,045","2/14/2019","2/14/2019","Debit","-9.73000","","15681555","#246778 WENDY'S - HEBR 2098 N BEND RD HEBRON KY Card 15 #1501","","POS","3.26000","","#246778 WENDY'S - HEBR 2098 N BEND RD HEBRON KY Card 15 #1501"
"20190214 64148 1,000 391,868","2/14/2019","2/14/2019","Credit","10.00000","","15681554","From Share 0000","","Retail ACH","12.99000","","From Share 0000"
"20190214 64148 1,011 344,001","2/14/2019","2/14/2019","Debit","-10.11000","","15681553","Withdrawal Debit LITTLE CAESARS 2081 00 COVINGTON KY Date 02/13/19 43680 5814 Card 15 #1501","Food & Dining","Card","2.99000","","Withdrawal Debit LITTLE CAESARS 2081 00 COVINGTON KY Date 02/13/19 43680 5814 Card 15 #1501"
"20190213 64148 1,000 338,851","2/13/2019","2/13/2019","Credit","10.00000","","15681552","From Share 0000","","Retail ACH","13.10000","","From Share 0000"
"20190211 64148 1 427,341","2/11/2019","2/11/2019","Credit","0.01000","","15681551","Amazon Services TYPE: EDI PYMNTS  ID: 2A109383K9 DATA: EDI  CO: Amazon Services ACH ECC CCD ACH Trace 012","Shopping","ACH","3.10000","","Amazon Services TYPE: EDI PYMNTS  ID: 2A109383K9 DATA: EDI  CO: Amazon Services ACH ECC CCD ACH Trace 012"
"20190211 64148 2,000 262,993","2/11/2019","2/11/2019","Debit","-20.00000","","15681550","Withdrawal Debit SPEEDWAY 07400 20 HEBRON KY Date 02/10/19 53600 5542 Card 15 #1501","","Card","3.09000","","Withdrawal Debit SPEEDWAY 07400 20 HEBRON KY Date 02/10/19 53600 5542 Card 15 #1501"
"20190210 64148 900 243,914","2/10/2019","2/10/2019","Debit","-9.00000","","15681549","#169510 SPEEDWAY 07400 20 HEBRON KY Card 15 #1501","","POS","23.09000","","#169510 SPEEDWAY 07400 20 HEBRON KY Card 15 #1501"
"20190210 64148 1,500 243,400","2/10/2019","2/10/2019","Credit","15.00000","","15681548","From Share 0000","","Retail ACH","32.09000","","From Share 0000"
"20190208 64148 1,598 324,326","2/8/2019","2/8/2019","Debit","-15.98000","","15681547","Withdrawal Debit 2371 Dominos Pizza 513-886-2641 OH Date 02/07/19 43683 5814 Card 15 #1501","","Card","17.09000","","Withdrawal Debit 2371 Dominos Pizza 513-886-2641 OH Date 02/07/19 43683 5814 Card 15 #1501"
"20190207 64148 1,600 366,576","2/7/2019","2/7/2019","Debit","-16.00000","","15681546","#786240 PUFF 261 W MCMILLAN CINCINNATI OH Card 15 #1501","","POS","33.07000","","#786240 PUFF 261 W MCMILLAN CINCINNATI OH Card 15 #1501"
"20190207 64148 1,500 365,124","2/7/2019","2/7/2019","Credit","15.00000","","15681545","From Share 0000","","Retail ACH","49.07000","","From Share 0000"
"20190205 64148 2,000 353,088","2/5/2019","2/5/2019","Credit","20.00000","","15681544","From Share 0000","","Retail ACH","34.07000","","From Share 0000"
"20190204 64148 41,667 480,630","2/4/2019","2/4/2019","Check","-416.67000","125","15681543","CHECK # 125","","Check","14.07000","","CHECK # 125"
"20190203 64148 1,523 270,242","2/3/2019","2/3/2019","Debit","-15.23000","","15681542","#100536 SPEEDWAY 07405 528 CRESCENT SPRI KY Card 15 #1501","","POS","430.74000","","#100536 SPEEDWAY 07405 528 CRESCENT SPRI KY Card 15 #1501"
"20190203 64148 2,000 269,010","2/3/2019","2/3/2019","Credit","20.00000","","15681541","From Share 0000","","Retail ACH","445.97000","","From Share 0000"
"20190203 64148 3,800 230,400","2/3/2019","2/3/2019","Debit","-38.00000","","15681340","#519762 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","425.97000","","#519762 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190202 64148 4,500 325,950","2/2/2019","2/2/2019","Credit","45.00000","","15681339","From Share 0000","","Retail ACH","463.97000","","From Share 0000"
"20190201 64148 2,829 438,620","2/1/2019","2/1/2019","Debit","-28.29000","","15681338","#220546 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","418.97000","","#220546 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20190131 64148 41,600 356,462","1/31/2019","1/31/2019","Credit","416.00000","","15681337","From Share 0000","","Retail ACH","447.26000","","From Share 0000"
"20190125 64148 3,000 372,142","1/25/2019","1/25/2019","Credit","30.00000","","15681336","From Share 0000","","Retail ACH","31.26000","","From Share 0000"
"20190125 64148 112 292,661","1/25/2019","1/25/2019","Debit","-1.12000","","15681335","Withdrawal Debit FEDEXOFFICE 00000828 DALLAS TX Date 01/19/19 41015 7338 Card 15 #1501","","Card","1.26000","","Withdrawal Debit FEDEXOFFICE 00000828 DALLAS TX Date 01/19/19 41015 7338 Card 15 #1501"
"20190125 64148 633 234,526","1/25/2019","1/25/2019","Debit","-6.33000","","15681334","Withdrawal Debit TACO BELL #023853 CINCINNATI OH Date 01/23/19 31020 5814 Card 15 #1501","Food & Dining","Card","2.38000","","Withdrawal Debit TACO BELL #023853 CINCINNATI OH Date 01/23/19 31020 5814 Card 15 #1501"
"20190125 64148 2,000 2,276","1/25/2019","1/24/2019","Debit","-20.00000","","15681333","#727645 KROGER FU 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","8.71000","","#727645 KROGER FU 2150 DIX FORT MITCHELL KY Card 15 #1501"
